"@""(a|b)c*d""";"RegexOptions.IgnoreCase";"""ABCD""";"""Pass. Group[0]=(1,3) Group[1]=(1,1)"""
"@""(ab|ab*)bc""";"RegexOptions.IgnoreCase";"""ABC""";"""Pass. Group[0]=(0,3) Group[1]=(0,1)"""
"@""a([bc]*)c*""";"RegexOptions.IgnoreCase";"""ABC""";"""Pass. Group[0]=(0,3) Group[1]=(1,2)"""
"@""a([bc]*)(c*d)""";"RegexOptions.IgnoreCase";"""ABCD""";"""Pass. Group[0]=(0,4) Group[1]=(1,2) Group[2]=(3,1)"""
"@""a([bc]+)(c*d)""";"RegexOptions.IgnoreCase";"""ABCD""";"""Pass. Group[0]=(0,4) Group[1]=(1,2) Group[2]=(3,1)"""
"@""a([bc]*)(c+d)""";"RegexOptions.IgnoreCase";"""ABCD""";"""Pass. Group[0]=(0,4) Group[1]=(1,1) Group[2]=(2,2)"""
"@""a[bcd]*dcdcde""";"RegexOptions.IgnoreCase";"""ADCDCDE""";"""Pass. Group[0]=(0,7)"""
"@""a[bcd]+dcdcde""";"RegexOptions.IgnoreCase";"""ADCDCDE""";"""Fail."""
"@""(ab|a)b*c""";"RegexOptions.IgnoreCase";"""ABC""";"""Pass. Group[0]=(0,3) Group[1]=(0,2)"""
"@""((a)(b)c)(d)""";"RegexOptions.IgnoreCase";"""ABCD""";"""Pass. Group[0]=(0,4) Group[1]=(0,3) Group[2]=(0,1) Group[3]=(1,1) Group[4]=(3,1)"""
"@""[a-zA-Z_][a-zA-Z0-9_]*""";"RegexOptions.IgnoreCase";"""ALPHA""";"""Pass. Group[0]=(0,5)"""
"@""^a(bc+|b[eh])g|.h$""";"RegexOptions.IgnoreCase";"""ABH""";"""Pass. Group[0]=(1,2) Group[1]="""
"@""(bc+d$|ef*g.|h?i(j|k))""";"RegexOptions.IgnoreCase";"""EFFGZ""";"""Pass. Group[0]=(0,5) Group[1]=(0,5) Group[2]="""
"@""(bc+d$|ef*g.|h?i(j|k))""";"RegexOptions.IgnoreCase";"""IJ""";"""Pass. Group[0]=(0,2) Group[1]=(0,2) Group[2]=(1,1)"""
"@""(bc+d$|ef*g.|h?i(j|k))""";"RegexOptions.IgnoreCase";"""EFFG""";"""Fail."""
"@""(bc+d$|ef*g.|h?i(j|k))""";"RegexOptions.IgnoreCase";"""BCDD""";"""Fail."""
"@""(bc+d$|ef*g.|h?i(j|k))""";"RegexOptions.IgnoreCase";"""REFFGZ""";"""Pass. Group[0]=(1,5) Group[1]=(1,5) Group[2]="""
"@""((((((((((a))))))))))""";"RegexOptions.IgnoreCase";"""A""";"""Pass. Group[0]=(0,1) Group[1]=(0,1) Group[2]=(0,1) Group[3]=(0,1) Group[4]=(0,1) Group[5]=(0,1) Group[6]=(0,1) Group[7]=(0,1) Group[8]=(0,1) Group[9]=(0,1) Group[10]=(0,1)"""
"@""((((((((((a))))))))))\10""";"RegexOptions.IgnoreCase";"""AA""";"""Pass. Group[0]=(0,2) Group[1]=(0,1) Group[2]=(0,1) Group[3]=(0,1) Group[4]=(0,1) Group[5]=(0,1) Group[6]=(0,1) Group[7]=(0,1) Group[8]=(0,1) Group[9]=(0,1) Group[10]=(0,1)"""
"@""((((((((((a))))))))))!""";"RegexOptions.IgnoreCase";"""AA""";"""Fail."""
"@""((((((((((a))))))))))!""";"RegexOptions.IgnoreCase";"""A!""";"""Pass. Group[0]=(0,2) Group[1]=(0,1) Group[2]=(0,1) Group[3]=(0,1) Group[4]=(0,1) Group[5]=(0,1) Group[6]=(0,1) Group[7]=(0,1) Group[8]=(0,1) Group[9]=(0,1) Group[10]=(0,1)"""
"@""(((((((((a)))))))))""";"RegexOptions.IgnoreCase";"""A""";"""Pass. Group[0]=(0,1) Group[1]=(0,1) Group[2]=(0,1) Group[3]=(0,1) Group[4]=(0,1) Group[5]=(0,1) Group[6]=(0,1) Group[7]=(0,1) Group[8]=(0,1) Group[9]=(0,1)"""
"@""(?:(?:(?:(?:(?:(?:(?:(?:(?:(a))))))))))""";"RegexOptions.IgnoreCase";"""A""";"""Pass. Group[0]=(0,1) Group[1]=(0,1)"""
"@""(?:(?:(?:(?:(?:(?:(?:(?:(?:(a|b|c))))))))))""";"RegexOptions.IgnoreCase";"""C""";"""Pass. Group[0]=(0,1) Group[1]=(0,1)"""
"@""multiple words of text""";"RegexOptions.IgnoreCase";"""UH-UH""";"""Fail."""
"@""multiple words""";"RegexOptions.IgnoreCase";"""MULTIPLE WORDS, YEAH""";"""Pass. Group[0]=(0,14)"""
"@""(.*)c(.*)""";"RegexOptions.IgnoreCase";"""ABCDE""";"""Pass. Group[0]=(0,5) Group[1]=(0,2) Group[2]=(3,2)"""
"@""\((.*), (.*)\)""";"RegexOptions.IgnoreCase";"""(A, B)""";"""Pass. Group[0]=(0,6) Group[1]=(1,1) Group[2]=(4,1)"""
"@""[k]""";"RegexOptions.IgnoreCase";"""AB""";"""Fail."""
"@""abcd""";"RegexOptions.IgnoreCase";"""ABCD""";"""Pass. Group[0]=(0,4)"""
"@""a(bc)d""";"RegexOptions.IgnoreCase";"""ABCD""";"""Pass. Group[0]=(0,4) Group[1]=(1,2)"""
"@""a[-]?c""";"RegexOptions.IgnoreCase";"""AC""";"""Pass. Group[0]=(0,2)"""
"@""(abc)\1""";"RegexOptions.IgnoreCase";"""ABCABC""";"""Pass. Group[0]=(0,6) Group[1]=(0,3)"""
"@""([a-c]*)\1""";"RegexOptions.IgnoreCase";"""ABCABC""";"""Pass. Group[0]=(0,6) Group[1]=(0,3)"""
"@""a(?!b).""";"RegexOptions.None";"""abad""";"""Pass. Group[0]=(2,2)"""
"@""a(?=d).""";"RegexOptions.None";"""abad""";"""Pass. Group[0]=(2,2)"""
"@""a(?=c|d).""";"RegexOptions.None";"""abad""";"""Pass. Group[0]=(2,2)"""
"@""a(?:b|c|d)(.)""";"RegexOptions.None";"""ace""";"""Pass. Group[0]=(0,3) Group[1]=(2,1)"""
"@""a(?:b|c|d)*(.)""";"RegexOptions.None";"""ace""";"""Pass. Group[0]=(0,3) Group[1]=(2,1)"""
"@""a(?:b|c|d)+?(.)""";"RegexOptions.None";"""ace""";"""Pass. Group[0]=(0,3) Group[1]=(2,1)"""
"@""a(?:b|c|d)+?(.)""";"RegexOptions.None";"""acdbcdbe""";"""Pass. Group[0]=(0,3) Group[1]=(2,1)"""
"@""a(?:b|c|d)+(.)""";"RegexOptions.None";"""acdbcdbe""";"""Pass. Group[0]=(0,8) Group[1]=(7,1)"""
"@""a(?:b|c|d){2}(.)""";"RegexOptions.None";"""acdbcdbe""";"""Pass. Group[0]=(0,4) Group[1]=(3,1)"""
"@""a(?:b|c|d){4,5}(.)""";"RegexOptions.None";"""acdbcdbe""";"""Pass. Group[0]=(0,7) Group[1]=(6,1)"""
"@""a(?:b|c|d){4,5}?(.)""";"RegexOptions.None";"""acdbcdbe""";"""Pass. Group[0]=(0,6) Group[1]=(5,1)"""
"@""((foo)|(bar))*""";"RegexOptions.None";"""foobar""";"""Pass. Group[0]=(0,6) Group[1]=(0,3)(3,3) Group[2]=(0,3) Group[3]=(3,3)"""
"@"":(?:""";"RegexOptions.None";"""-""";"""Error."""
"@""a(?:b|c|d){6,7}(.)""";"RegexOptions.None";"""acdbcdbe""";"""Pass. Group[0]=(0,8) Group[1]=(7,1)"""
"@""a(?:b|c|d){6,7}?(.)""";"RegexOptions.None";"""acdbcdbe""";"""Pass. Group[0]=(0,8) Group[1]=(7,1)"""
"@""a(?:b|c|d){5,6}(.)""";"RegexOptions.None";"""acdbcdbe""";"""Pass. Group[0]=(0,8) Group[1]=(7,1)"""
"@""a(?:b|c|d){5,6}?(.)""";"RegexOptions.None";"""acdbcdbe""";"""Pass. Group[0]=(0,7) Group[1]=(6,1)"""
"@""a(?:b|c|d){5,7}(.)""";"RegexOptions.None";"""acdbcdbe""";"""Pass. Group[0]=(0,8) Group[1]=(7,1)"""
"@""a(?:b|c|d){5,7}?(.)""";"RegexOptions.None";"""acdbcdbe""";"""Pass. Group[0]=(0,7) Group[1]=(6,1)"""
"@""a(?:b|(c|e){1,2}?|d)+?(.)""";"RegexOptions.None";"""ace""";"""Pass. Group[0]=(0,3) Group[1]=(1,1) Group[2]=(2,1)"""
"@""^(.+)?B""";"RegexOptions.None";"""AB""";"""Pass. Group[0]=(0,2) Group[1]=(0,1)"""
"@""^([^a-z])|(\^)$""";"RegexOptions.None";""".""";"""Pass. Group[0]=(0,1) Group[1]=(0,1) Group[2]="""
"@""^[<>]&""";"RegexOptions.None";"""<&OUT""";"""Pass. Group[0]=(0,2)"""
"@""^(a\1?){4}$""";"RegexOptions.None";"""aaaaaaaaaa""";"""Pass. Group[0]=(0,10) Group[1]=(0,1)(1,2)(3,3)(6,4)"""
"@""^(a\1?){4}$""";"RegexOptions.None";"""aaaaaaaaa""";"""Fail."""
"@""^(a\1?){4}$""";"RegexOptions.None";"""aaaaaaaaaaa""";"""Fail."""
"@""^(a(?(1)\1)){4}$""";"RegexOptions.None";"""aaaaaaaaaa""";"""Pass. Group[0]=(0,10) Group[1]=(0,1)(1,2)(3,3)(6,4)"""
"@""^(a(?(1)\1)){4}$""";"RegexOptions.None";"""aaaaaaaaa""";"""Fail."""
"@""^(a(?(1)\1)){4}$""";"RegexOptions.None";"""aaaaaaaaaaa""";"""Fail."""
"@""((a{4})+)""";"RegexOptions.None";"""aaaaaaaaa""";"""Pass. Group[0]=(0,8) Group[1]=(0,8) Group[2]=(0,4)(4,4)"""
"@""(((aa){2})+)""";"RegexOptions.None";"""aaaaaaaaaa""";"""Pass. Group[0]=(0,8) Group[1]=(0,8) Group[2]=(0,4)(4,4) Group[3]=(0,2)(2,2)(4,2)(6,2)"""
"@""(((a{2}){2})+)""";"RegexOptions.None";"""aaaaaaaaaa""";"""Pass. Group[0]=(0,8) Group[1]=(0,8) Group[2]=(0,4)(4,4) Group[3]=(0,2)(2,2)(4,2)(6,2)"""
"@""(?:(f)(o)(o)|(b)(a)(r))*""";"RegexOptions.None";"""foobar""";"""Pass. Group[0]=(0,6) Group[1]=(0,1) Group[2]=(1,1) Group[3]=(2,1) Group[4]=(3,1) Group[5]=(4,1) Group[6]=(5,1)"""
"@""(?<=a)b""";"RegexOptions.None";"""ab""";"""Pass. Group[0]=(1,1)"""
"@""(?<=a)b""";"RegexOptions.None";"""cb""";"""Fail."""
"@""(?<=a)b""";"RegexOptions.None";"""b""";"""Fail."""
"@""(?<!c)b""";"RegexOptions.None";"""ab""";"""Pass. Group[0]=(1,1)"""
"@""(?<!c)b""";"RegexOptions.None";"""cb""";"""Fail."""
"@""(?<!c)b""";"RegexOptions.None";"""b""";"""Pass. Group[0]=(0,1)"""
"@""(?<!c)b""";"RegexOptions.None";"""b""";"""Pass. Group[0]=(0,1)"""
"@""(?<%)b""";"RegexOptions.None";"""-""";"""Error."""
"@""(?:..)*a""";"RegexOptions.None";"""aba""";"""Pass. Group[0]=(0,3)"""
"@""(?:..)*?a""";"RegexOptions.None";"""aba""";"""Pass. Group[0]=(0,1)"""
"@""^(?:b|a(?=(.)))*\1""";"RegexOptions.None";"""abc""";"""Pass. Group[0]=(0,2) Group[1]=(1,1)"""
"@""^(){3,5}""";"RegexOptions.None";"""abc""";"""Pass. Group[0]=(0,0) Group[1]=(0,0)(0,0)(0,0)"""
"@""^(a+)*ax""";"RegexOptions.None";"""aax""";"""Pass. Group[0]=(0,3) Group[1]=(0,1)"""
"@""^((a|b)+)*ax""";"RegexOptions.None";"""aax""";"""Pass. Group[0]=(0,3) Group[1]=(0,1) Group[2]=(0,1)"""
"@""^((a|bc)+)*ax""";"RegexOptions.None";"""aax""";"""Pass. Group[0]=(0,3) Group[1]=(0,1) Group[2]=(0,1)"""
"@""(a|x)*ab""";"RegexOptions.None";"""cab""";"""Pass. Group[0]=(1,2) Group[1]="""
"@""(a)*ab""";"RegexOptions.None";"""cab""";"""Pass. Group[0]=(1,2) Group[1]="""
"@""(?:(?i)a)b""";"RegexOptions.None";"""ab""";"""Pass. Group[0]=(0,2)"""
"@""((?i)a)b""";"RegexOptions.None";"""ab""";"""Pass. Group[0]=(0,2) Group[1]=(0,1)"""
"@""(?:(?i)a)b""";"RegexOptions.None";"""Ab""";"""Pass. Group[0]=(0,2)"""
"@""((?i)a)b""";"RegexOptions.None";"""Ab""";"""Pass. Group[0]=(0,2) Group[1]=(0,1)"""
"@""(?:(?i)a)b""";"RegexOptions.None";"""aB""";"""Fail."""
"@""((?i)a)b""";"RegexOptions.None";"""aB""";"""Fail."""
"@""(?i:a)b""";"RegexOptions.None";"""ab""";"""Pass. Group[0]=(0,2)"""
"@""((?i:a))b""";"RegexOptions.None";"""ab""";"""Pass. Group[0]=(0,2) Group[1]=(0,1)"""
"@""(?i:a)b""";"RegexOptions.None";"""Ab""";"""Pass. Group[0]=(0,2)"""
"@""((?i:a))b""";"RegexOptions.None";"""Ab""";"""Pass. Group[0]=(0,2) Group[1]=(0,1)"""
"@""(?i:a)b""";"RegexOptions.None";"""aB""";"""Fail."""
"@""((?i:a))b""";"RegexOptions.None";"""aB""";"""Fail."""
"@""(?:(?-i)a)b""";"RegexOptions.IgnoreCase";"""ab""";"""Pass. Group[0]=(0,2)"""
"@""((?-i)a)b""";"RegexOptions.IgnoreCase";"""ab""";"""Pass. Group[0]=(0,2) Group[1]=(0,1)"""
"@""(?:(?-i)a)b""";"RegexOptions.IgnoreCase";"""aB""";"""Pass. Group[0]=(0,2)"""
"@""((?-i)a)b""";"RegexOptions.IgnoreCase";"""aB""";"""Pass. Group[0]=(0,2) Group[1]=(0,1)"""
"@""(?:(?-i)a)b""";"RegexOptions.IgnoreCase";"""Ab""";"""Fail."""
"@""((?-i)a)b""";"RegexOptions.IgnoreCase";"""Ab""";"""Fail."""
"@""(?:(?-i)a)b""";"RegexOptions.IgnoreCase";"""aB""";"""Pass. Group[0]=(0,2)"""
"@""((?-i)a)b""";"RegexOptions.IgnoreCase";"""aB""";"""Pass. Group[0]=(0,2) Group[1]=(0,1)"""
"@""(?:(?-i)a)b""";"RegexOptions.IgnoreCase";"""AB""";"""Fail."""
"@""((?-i)a)b""";"RegexOptions.IgnoreCase";"""AB""";"""Fail."""
"@""(?-i:a)b""";"RegexOptions.IgnoreCase";"""ab""";"""Pass. Group[0]=(0,2)"""
"@""((?-i:a))b""";"RegexOptions.IgnoreCase";"""ab""";"""Pass. Group[0]=(0,2) Group[1]=(0,1)"""
"@""(?-i:a)b""";"RegexOptions.IgnoreCase";"""aB""";"""Pass. Group[0]=(0,2)"""
"@""((?-i:a))b""";"RegexOptions.IgnoreCase";"""aB""";"""Pass. Group[0]=(0,2) Group[1]=(0,1)"""
"@""(?-i:a)b""";"RegexOptions.IgnoreCase";"""Ab""";"""Fail."""
"@""((?-i:a))b""";"RegexOptions.IgnoreCase";"""Ab""";"""Fail."""
"@""(?-i:a)b""";"RegexOptions.IgnoreCase";"""aB""";"""Pass. Group[0]=(0,2)"""
"@""((?-i:a))b""";"RegexOptions.IgnoreCase";"""aB""";"""Pass. Group[0]=(0,2) Group[1]=(0,1)"""
"@""(?-i:a)b""";"RegexOptions.IgnoreCase";"""AB""";"""Fail."""
"@""((?-i:a))b""";"RegexOptions.IgnoreCase";"""AB""";"""Fail."""
"@""((?-i:a.))b""";"RegexOptions.IgnoreCase";"""a\nB""";"""Fail."""
"@""((?s-i:a.))b""";"RegexOptions.IgnoreCase";"""a\nB""";"""Pass. Group[0]=(0,3) Group[1]=(0,2)"""
"@""((?s-i:a.))b""";"RegexOptions.IgnoreCase";"""B\nB""";"""Fail."""
"@""(?:c|d)(?:)(?:a(?:)(?:b)(?:b(?:))(?:b(?:)(?:b)))""";"RegexOptions.None";"""cabbbb""";"""Pass. Group[0]=(0,6)"""
"@""(?:c|d)(?:)(?:aaaaaaaa(?:)(?:bbbbbbbb)(?:bbbbbbbb(?:))(?:bbbbbbbb(?:)(?:bbbbbbbb)))""";"RegexOptions.None";"""caaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb""";"""Pass. Group[0]=(0,41)"""
"@""(ab)\d\1""";"RegexOptions.IgnoreCase";"""Ab4ab""";"""Pass. Group[0]=(0,5) Group[1]=(0,2)"""
"@""(ab)\d\1""";"RegexOptions.IgnoreCase";"""ab4Ab""";"""Pass. Group[0]=(0,5) Group[1]=(0,2)"""
"@""foo\w*\d{4}baz""";"RegexOptions.None";"""foobar1234baz""";"""Pass. Group[0]=(0,13)"""
"@""x(~~)*(?:(?:F)?)?""";"RegexOptions.None";"""x~~""";"""Pass. Group[0]=(0,3) Group[1]=(1,2)"""
"@""^a(?#xxx){3}c""";"RegexOptions.None";"""aaac""";"""Pass. Group[0]=(0,4)"""
"@""(?<![cd])b""";"RegexOptions.None";"""dbcb""";"""Fail."""
"@""(?<![cd])[ab]""";"RegexOptions.None";"""dbaacb""";"""Pass. Group[0]=(2,1)"""
"@""(?<!(c|d))b""";"RegexOptions.None";"""dbcb""";"""Fail."""
"@""(?<!(c|d))[ab]""";"RegexOptions.None";"""dbaacb""";"""Pass. Group[0]=(2,1) Group[1]="""
"@""(?<!cd)[ab]""";"RegexOptions.None";"""cdaccb""";"""Pass. Group[0]=(5,1)"""
"@""^(?:a?b?)*$""";"RegexOptions.None";"""a--""";"""Fail."""
"@""((?s)^a(.))((?m)^b$)""";"RegexOptions.None";"""a\nb\nc\n""";"""Pass. Group[0]=(0,3) Group[1]=(0,2) Group[2]=(1,1) Group[3]=(2,1)"""
"@""((?m)^b$)""";"RegexOptions.None";"""a\nb\nc\n""";"""Pass. Group[0]=(2,1) Group[1]=(2,1)"""
"@""(?m)^b""";"RegexOptions.None";"""a\nb\n""";"""Pass. Group[0]=(2,1)"""
"@""(?m)^(b)""";"RegexOptions.None";"""a\nb\n""";"""Pass. Group[0]=(2,1) Group[1]=(2,1)"""
"@""((?m)^b)""";"RegexOptions.None";"""a\nb\n""";"""Pass. Group[0]=(2,1) Group[1]=(2,1)"""
"@""\n((?m)^b)""";"RegexOptions.None";"""a\nb\n""";"""Pass. Group[0]=(1,2) Group[1]=(2,1)"""
"@""((?s).)c(?!.)""";"RegexOptions.None";"""a\nb\nc\n""";"""Pass. Group[0]=(3,2) Group[1]=(3,1)"""
"@""((?s).)c(?!.)""";"RegexOptions.None";"""a\nb\nc\n""";"""Pass. Group[0]=(3,2) Group[1]=(3,1)"""
"@""((?s)b.)c(?!.)""";"RegexOptions.None";"""a\nb\nc\n""";"""Pass. Group[0]=(2,3) Group[1]=(2,2)"""
"@""((?s)b.)c(?!.)""";"RegexOptions.None";"""a\nb\nc\n""";"""Pass. Group[0]=(2,3) Group[1]=(2,2)"""
"@""^b""";"RegexOptions.None";"""a\nb\nc\n""";"""Fail."""
"@""()^b""";"RegexOptions.None";"""a\nb\nc\n""";"""Fail."""
"@""((?m)^b)""";"RegexOptions.None";"""a\nb\nc\n""";"""Pass. Group[0]=(2,1) Group[1]=(2,1)"""
"@""(x)?(?(1)a|b)""";"RegexOptions.None";"""a""";"""Fail."""
"@""(x)?(?(1)b|a)""";"RegexOptions.None";"""a""";"""Pass. Group[0]=(0,1) Group[1]="""
"@""()?(?(1)b|a)""";"RegexOptions.None";"""a""";"""Pass. Group[0]=(0,1) Group[1]="""
"@""()(?(1)b|a)""";"RegexOptions.None";"""a""";"""Fail."""
"@""()?(?(1)a|b)""";"RegexOptions.None";"""a""";"""Pass. Group[0]=(0,1) Group[1]=(0,0)"""
"@""^(\()?blah(?(1)(\)))$""";"RegexOptions.None";"""(blah)""";"""Pass. Group[0]=(0,6) Group[1]=(0,1) Group[2]=(5,1)"""
"@""^(\()?blah(?(1)(\)))$""";"RegexOptions.None";"""blah""";"""Pass. Group[0]=(0,4) Group[1]= Group[2]="""
"@""^(\()?blah(?(1)(\)))$""";"RegexOptions.None";"""blah)""";"""Fail."""
"@""^(\()?blah(?(1)(\)))$""";"RegexOptions.None";"""(blah""";"""Fail."""
"@""^(\(+)?blah(?(1)(\)))$""";"RegexOptions.None";"""(blah)""";"""Pass. Group[0]=(0,6) Group[1]=(0,1) Group[2]=(5,1)"""
"@""^(\(+)?blah(?(1)(\)))$""";"RegexOptions.None";"""blah""";"""Pass. Group[0]=(0,4) Group[1]= Group[2]="""
"@""^(\(+)?blah(?(1)(\)))$""";"RegexOptions.None";"""blah)""";"""Fail."""
"@""^(\(+)?blah(?(1)(\)))$""";"RegexOptions.None";"""(blah""";"""Fail."""
"@""(?(1)a|b|c)""";"RegexOptions.None";"""a""";"""Error."""
"@""(?(?!a)a|b)""";"RegexOptions.None";"""a""";"""Fail."""
"@""(?(?!a)b|a)""";"RegexOptions.None";"""a""";"""Pass. Group[0]=(0,1)"""
"@""(?(?=a)b|a)""";"RegexOptions.None";"""a""";"""Fail."""
"@""(?(?=a)a|b)""";"RegexOptions.None";"""a""";"""Pass. Group[0]=(0,1)"""
"@""(?=(a+?))(\1ab)""";"RegexOptions.None";"""aaab""";"""Pass. Group[0]=(1,3) Group[1]=(1,1) Group[2]=(1,3)"""
"@""^(?=(a+?))\1ab""";"RegexOptions.None";"""aaab""";"""Fail."""
"@""(\w+:)+""";"RegexOptions.None";"""one:""";"""Pass. Group[0]=(0,4) Group[1]=(0,4)"""
"@""$(?<=^(a))""";"RegexOptions.None";"""a""";"""Pass. Group[0]=(1,0) Group[1]=(0,1)"""
"@""(?=(a+?))(\1ab)""";"RegexOptions.None";"""aaab""";"""Pass. Group[0]=(1,3) Group[1]=(1,1) Group[2]=(1,3)"""
"@""^(?=(a+?))\1ab""";"RegexOptions.None";"""aaab""";"""Fail."""
"@""([\w:]+::)?(\w+)$""";"RegexOptions.None";"""abcd:""";"""Fail."""
"@""([\w:]+::)?(\w+)$""";"RegexOptions.None";"""abcd""";"""Pass. Group[0]=(0,4) Group[1]= Group[2]=(0,4)"""
"@""([\w:]+::)?(\w+)$""";"RegexOptions.None";"""xy:z:::abcd""";"""Pass. Group[0]=(0,11) Group[1]=(0,7) Group[2]=(7,4)"""
"@""^[^bcd]*(c+)""";"RegexOptions.None";"""aexycd""";"""Pass. Group[0]=(0,5) Group[1]=(4,1)"""
"@""(a*)b+""";"RegexOptions.None";"""caab""";"""Pass. Group[0]=(1,3) Group[1]=(1,2)"""
"@""([\w:]+::)?(\w+)$""";"RegexOptions.None";"""abcd:""";"""Fail."""
"@""([\w:]+::)?(\w+)$""";"RegexOptions.None";"""abcd""";"""Pass. Group[0]=(0,4) Group[1]= Group[2]=(0,4)"""
"@""([\w:]+::)?(\w+)$""";"RegexOptions.None";"""xy:z:::abcd""";"""Pass. Group[0]=(0,11) Group[1]=(0,7) Group[2]=(7,4)"""
"@""^[^bcd]*(c+)""";"RegexOptions.None";"""aexycd""";"""Pass. Group[0]=(0,5) Group[1]=(4,1)"""
"@""(>a+)ab""";"RegexOptions.None";"""aaab""";"""Fail."""
"@""(?>a+)b""";"RegexOptions.None";"""aaab""";"""Pass. Group[0]=(0,4)"""
"@""([[:]+)""";"RegexOptions.None";"""a:[b]:""";"""Pass. Group[0]=(1,2) Group[1]=(1,2)"""
"@""([[=]+)""";"RegexOptions.None";"""a=[b]=""";"""Pass. Group[0]=(1,2) Group[1]=(1,2)"""
"@""([[.]+)""";"RegexOptions.None";"""a.[b].""";"""Pass. Group[0]=(1,2) Group[1]=(1,2)"""
"@""[a[:]b[:c]""";"RegexOptions.None";"""abc""";"""Pass. Group[0]=(0,3)"""
"@""[a[:]b[:c]""";"RegexOptions.None";"""abc""";"""Pass. Group[0]=(0,3)"""
"@""((?>a+)b)""";"RegexOptions.None";"""aaab""";"""Pass. Group[0]=(0,4) Group[1]=(0,4)"""
"@""(?>(a+))b""";"RegexOptions.None";"""aaab""";"""Pass. Group[0]=(0,4) Group[1]=(0,3)"""
"@""((?>[^()]+)|\([^()]*\))+""";"RegexOptions.None";"""((abc(ade)ufh()()x""";"""Pass. Group[0]=(2,16) Group[1]=(2,3)(5,5)(10,3)(13,2)(15,2)(17,1)"""
"@""(?<=x+)""";"RegexOptions.None";"""xxxxy""";"""Pass. Group[0]=(1,0)"""
"@""a{37,17}""";"RegexOptions.None";"""-""";"""Error."""
"@""\Z""";"RegexOptions.None";"""a\nb\n""";"""Pass. Group[0]=(3,0)"""
"@""\z""";"RegexOptions.None";"""a\nb\n""";"""Pass. Group[0]=(4,0)"""
"@""$""";"RegexOptions.None";"""a\nb\n""";"""Pass. Group[0]=(3,0)"""
"@""\Z""";"RegexOptions.None";"""b\na\n""";"""Pass. Group[0]=(3,0)"""
"@""\z""";"RegexOptions.None";"""b\na\n""";"""Pass. Group[0]=(4,0)"""
"@""$""";"RegexOptions.None";"""b\na\n""";"""Pass. Group[0]=(3,0)"""
"@""\Z""";"RegexOptions.None";"""b\na""";"""Pass. Group[0]=(3,0)"""
"@""\z""";"RegexOptions.None";"""b\na""";"""Pass. Group[0]=(3,0)"""
"@""$""";"RegexOptions.None";"""b\na""";"""Pass. Group[0]=(3,0)"""
"@""\Z""";"RegexOptions.Multiline";"""a\nb\n""";"""Pass. Group[0]=(3,0)"""
"@""\z""";"RegexOptions.Multiline";"""a\nb\n""";"""Pass. Group[0]=(4,0)"""
"@""$""";"RegexOptions.Multiline";"""a\nb\n""";"""Pass. Group[0]=(1,0)"""
"@""\Z""";"RegexOptions.Multiline";"""b\na\n""";"""Pass. Group[0]=(3,0)"""
"@""\z""";"RegexOptions.Multiline";"""b\na\n""";"""Pass. Group[0]=(4,0)"""
"@""$""";"RegexOptions.Multiline";"""b\na\n""";"""Pass. Group[0]=(1,0)"""
"@""\Z""";"RegexOptions.Multiline";"""b\na""";"""Pass. Group[0]=(3,0)"""
"@""\z""";"RegexOptions.Multiline";"""b\na""";"""Pass. Group[0]=(3,0)"""
"@""$""";"RegexOptions.Multiline";"""b\na""";"""Pass. Group[0]=(1,0)"""
"@""a\Z""";"RegexOptions.None";"""a\nb\n""";"""Fail."""
"@""a\z""";"RegexOptions.None";"""a\nb\n""";"""Fail."""
"@""a$""";"RegexOptions.None";"""a\nb\n""";"""Fail."""
"@""a\Z""";"RegexOptions.None";"""b\na\n""";"""Pass. Group[0]=(2,1)"""
"@""a\z""";"RegexOptions.None";"""b\na\n""";"""Fail."""
"@""a$""";"RegexOptions.None";"""b\na\n""";"""Pass. Group[0]=(2,1)"""
"@""a\Z""";"RegexOptions.None";"""b\na""";"""Pass. Group[0]=(2,1)"""
"@""a\z""";"RegexOptions.None";"""b\na""";"""Pass. Group[0]=(2,1)"""
"@""a$""";"RegexOptions.None";"""b\na""";"""Pass. Group[0]=(2,1)"""
"@""a\z""";"RegexOptions.Multiline";"""a\nb\n""";"""Fail."""
"@""a$""";"RegexOptions.Multiline";"""a\nb\n""";"""Pass. Group[0]=(0,1)"""
"@""a\Z""";"RegexOptions.Multiline";"""b\na\n""";"""Pass. Group[0]=(2,1)"""
"@""a\z""";"RegexOptions.Multiline";"""b\na\n""";"""Fail."""
"@""a$""";"RegexOptions.Multiline";"""b\na\n""";"""Pass. Group[0]=(2,1)"""
"@""a\Z""";"RegexOptions.Multiline";"""b\na""";"""Pass. Group[0]=(2,1)"""
"@""a\z""";"RegexOptions.Multiline";"""b\na""";"""Pass. Group[0]=(2,1)"""
"@""a$""";"RegexOptions.Multiline";"""b\na""";"""Pass. Group[0]=(2,1)"""
"@""aa\Z""";"RegexOptions.None";"""aa\nb\n""";"""Fail."""
"@""aa\z""";"RegexOptions.None";"""aa\nb\n""";"""Fail."""
"@""aa$""";"RegexOptions.None";"""aa\nb\n""";"""Fail."""
"@""aa\Z""";"RegexOptions.None";"""b\naa\n""";"""Pass. Group[0]=(2,2)"""
"@""aa\z""";"RegexOptions.None";"""b\naa\n""";"""Fail."""
